,date,mag,st,loss,inj,fat,len,MD,Fatalities
14876,1973-06-26,1.0,IN,5.0,0,0,4.6,LD,no
14877,1973-06-26,2.0,MI,5.0,2,0,0.7,LD,no
14878,1973-06-26,1.0,IN,5.0,0,0,12.4,LD,no
14879,1973-06-26,2.0,MI,3.0,0,0,0.1,LD,no
14884,1973-06-26,1.0,IN,4.0,0,0,0.1,LD,no
14887,1973-06-26,1.0,OH,4.0,1,0,2.0,LD,no
14888,1973-06-26,1.0,OH,2.0,0,0,0.5,LD,no
14889,1973-06-26,1.0,WI,5.0,2,0,24.0,LD,no
14891,1973-06-26,1.0,IN,4.0,0,0,1.0,LD,no
14892,1973-06-26,2.0,IN,5.0,0,0,12.4,LD,no
14893,1973-06-26,1.0,IN,5.0,0,0,0.1,LD,no
14894,1973-06-27,1.0,IN,5.0,0,0,15.2,LD,no
14895,1973-06-27,1.0,KY,3.0,0,0,0.9,LD,no
14896,1973-06-27,1.0,KY,3.0,0,0,0.8,LD,no
14897,1973-06-27,1.0,KY,4.0,2,0,0.8,LD,no
14898,1973-06-28,2.0,KS,5.0,0,0,7.2,LD,no
14902,1973-06-28,1.0,CT,3.0,1,0,0.2,LD,no
14905,1973-06-28,1.0,MD,3.0,0,0,3.6,LD,no
14907,1973-06-28,1.0,PA,0.0,0,0,0.1,LD,no
14908,1973-06-28,1.0,PA,1.0,0,0,0.1,LD,no
14911,1973-06-29,2.0,PA,4.0,0,0,1.9,LD,no
14912,1973-06-29,1.0,PA,3.0,0,0,0.1,LD,no
14913,1973-06-29,1.0,CT,3.0,0,0,1.3,LD,no
14914,1973-06-29,1.0,NJ,3.0,0,0,0.5,LD,no
14915,1973-06-29,2.0,PA,4.0,0,0,1.9,LD,no
14916,1973-06-29,3.0,KY,5.0,2,0,0.5,LD,no
14917,1973-06-29,1.0,NJ,4.0,0,0,1.5,LD,no
14918,1973-06-29,1.0,TX,0.0,0,0,4.7,LD,no
14919,1973-06-30,1.0,NY,4.0,2,0,1.3,LD,no
14920,1973-07-01,1.0,ND,5.0,0,0,0.1,LD,no
14921,1973-07-01,2.0,SD,4.0,1,0,0.3,LD,no
14922,1973-07-01,3.0,SD,4.0,3,1,0.3,LD,no
14923,1973-07-01,3.0,ND,5.0,0,0,0.1,LD,no
14924,1973-07-01,1.0,IL,3.0,0,0,0.1,LD,no
14926,1973-07-01,1.0,SD,4.0,1,0,0.2,LD,no
14927,1973-07-01,2.0,SD,4.0,1,0,0.5,LD,no
14928,1973-07-01,3.0,ND,5.0,0,0,0.1,LD,no
14929,1973-07-01,1.0,SD,4.0,0,0,0.5,LD,no
14931,1973-07-01,1.0,NE,4.0,0,0,0.1,LD,no
14933,1973-07-01,1.0,IA,4.0,0,0,0.1,LD,no
14934,1973-07-02,1.0,IA,4.0,0,0,30.3,LD,no
14935,1973-07-02,1.0,MI,3.0,0,0,0.1,LD,no
14938,1973-07-03,1.0,OH,3.0,0,0,0.2,LD,no
14939,1973-07-03,1.0,NE,6.0,0,0,0.1,LD,no
14940,1973-07-03,1.0,NE,6.0,0,0,0.1,LD,no
14941,1973-07-04,1.0,IN,6.0,0,0,15.9,LD,no
14943,1973-07-04,1.0,SD,4.0,0,0,0.5,LD,no
14944,1973-07-06,1.0,OK,4.0,0,0,0.5,LD,no
14948,1973-07-08,2.0,SD,3.0,0,0,1.0,LD,no
14950,1973-07-09,1.0,CO,0.0,0,0,1.0,LD,no
14953,1973-07-10,1.0,OH,5.0,0,0,0.3,LD,no
14955,1973-07-12,1.0,WI,4.0,0,0,19.5,LD,no
14956,1973-07-12,1.0,WI,4.0,0,0,0.1,LD,no
14957,1973-07-12,1.0,WI,4.0,0,0,1.0,LD,no
14960,1973-07-13,1.0,MN,4.0,0,0,0.5,LD,no
14961,1973-07-14,1.0,OH,3.0,0,0,0.3,LD,no
14963,1973-07-16,1.0,NV,0.0,1,0,1.0,LD,no
14964,1973-07-18,1.0,MO,0.0,0,0,0.1,LD,no
14965,1973-07-20,1.0,MO,3.0,0,0,1.0,LD,no
14966,1973-07-20,1.0,OH,4.0,0,0,0.3,LD,no
14968,1973-07-21,1.0,NM,0.0,0,0,0.1,LD,no
14969,1973-07-21,1.0,WY,0.0,0,0,0.1,LD,no
14970,1973-07-21,1.0,WY,0.0,0,0,0.1,LD,no
14971,1973-07-22,1.0,KY,4.0,0,0,0.4,LD,no
14973,1973-07-22,1.0,WY,0.0,0,0,0.1,LD,no
14975,1973-07-23,1.0,WY,0.0,0,0,0.1,LD,no
14976,1973-07-23,3.0,SD,6.0,10,0,2.5,LD,no
14977,1973-07-23,1.0,MO,2.0,0,0,0.2,LD,no
14979,1973-07-23,1.0,MN,4.0,0,0,0.3,LD,no
14984,1973-07-24,1.0,NE,5.0,0,0,10.5,LD,no
14985,1973-07-24,1.0,CO,0.0,0,0,0.5,LD,no
14986,1973-07-25,1.0,TX,0.0,0,0,1.3,LD,no
14987,1973-07-26,1.0,MI,3.0,0,0,0.2,LD,no
14988,1973-07-26,1.0,OH,2.0,0,0,0.1,LD,no
14989,1973-07-26,1.0,OH,4.0,1,0,1.0,LD,no
14990,1973-07-26,1.0,OH,2.0,0,0,0.1,LD,no
14991,1973-07-26,1.0,WI,4.0,0,0,0.3,LD,no
14993,1973-07-27,1.0,IL,4.0,0,0,0.1,LD,no
14994,1973-07-27,2.0,IL,4.0,0,0,0.1,LD,no
14996,1973-07-28,1.0,PA,4.0,0,0,0.1,LD,no
14997,1973-07-29,2.0,IL,4.0,0,0,0.1,LD,no
14998,1973-07-30,1.0,WI,4.0,0,0,0.3,LD,no
14999,1973-07-31,2.0,MI,4.0,0,0,2.3,LD,no
15003,1973-08-02,1.0,TX,0.0,0,0,3.8,LD,no
15004,1973-08-03,1.0,SC,4.0,0,0,0.1,LD,no
15006,1973-08-08,1.0,TX,0.0,0,0,0.1,LD,no
15007,1973-08-08,1.0,WI,5.0,0,0,8.2,LD,no
15008,1973-08-08,1.0,IL,0.0,0,0,0.1,LD,no
15009,1973-08-08,1.0,WI,4.0,0,0,3.6,LD,no
15010,1973-08-08,1.0,IL,0.0,0,0,0.1,LD,no
15011,1973-08-08,1.0,MI,4.0,6,0,1.9,LD,no
15013,1973-08-09,1.0,CO,0.0,0,0,0.5,LD,no
15014,1973-08-10,1.0,OK,4.0,0,0,0.4,LD,no
15015,1973-08-11,1.0,TX,0.0,0,0,0.3,LD,no
15016,1973-08-12,2.0,IL,0.0,0,0,0.1,LD,no
15022,1973-08-14,2.0,AR,5.0,0,0,0.3,LD,no
15023,1973-08-14,2.0,IL,4.0,0,0,0.1,LD,no
15025,1973-08-14,2.0,OH,4.0,0,0,12.5,LD,no
15026,1973-08-14,1.0,SD,0.0,0,0,1.0,LD,no
15027,1973-08-15,1.0,SD,0.0,0,0,0.5,LD,no
15028,1973-08-16,3.0,CA,4.0,0,0,0.1,LD,no
15029,1973-08-18,1.0,SD,0.0,0,0,0.4,LD,no
15030,1973-08-19,1.0,FL,6.0,0,0,0.5,LD,no
15031,1973-08-19,1.0,MI,3.0,0,0,0.5,LD,no
15032,1973-08-19,1.0,MI,3.0,0,0,0.1,LD,no
15034,1973-08-20,1.0,GA,5.0,0,0,0.3,LD,no
15035,1973-08-21,2.0,ND,5.0,0,0,0.1,LD,no
15036,1973-08-25,1.0,CO,0.0,0,0,0.3,LD,no
15037,1973-08-27,2.0,WY,4.0,0,0,0.5,LD,no
15038,1973-08-28,2.0,NY,0.0,0,0,2.3,LD,no
15039,1973-08-28,2.0,NY,4.0,1,0,2.3,LD,no
15040,1973-08-28,4.0,NY,7.0,36,4,9.8,LD,no
15041,1973-08-28,4.0,NY,4.0,0,0,3.4,LD,no
15042,1973-08-28,4.0,MA,7.0,36,4,6.4,LD,no
15045,1973-08-30,1.0,SD,0.0,0,0,0.8,LD,no
15048,1973-08-31,2.0,CT,4.0,0,0,0.1,LD,no
15049,1973-08-31,1.0,MN,5.0,0,0,13.9,LD,no
15052,1973-08-31,1.0,MN,5.0,0,0,2.0,LD,no
15054,1973-09-01,1.0,TX,4.0,0,0,1.0,LD,no
15055,1973-09-01,2.0,MN,5.0,5,0,54.5,LD,no
15057,1973-09-02,1.0,SD,0.0,0,0,0.5,LD,no
15058,1973-09-03,1.0,OK,3.0,0,0,15.7,LD,no
15059,1973-09-04,1.0,MO,4.0,1,0,2.0,LD,no
15062,1973-09-04,1.0,OK,3.0,0,0,15.8,LD,no
15063,1973-09-04,1.0,LA,3.0,0,0,5.4,LD,no
15064,1973-09-05,2.0,LA,4.0,4,0,27.8,LD,no
15065,1973-09-05,1.0,MS,4.0,0,0,2.5,LD,no
15066,1973-09-06,2.0,CT,6.0,0,0,3.3,LD,no
15067,1973-09-06,1.0,MA,4.0,0,0,1.1,LD,no
15070,1973-09-06,1.0,TX,4.0,0,0,0.3,LD,no
15071,1973-09-08,1.0,CO,0.0,0,0,0.5,LD,no
15072,1973-09-08,1.0,CO,0.0,0,0,0.1,LD,no
15073,1973-09-09,1.0,WY,0.0,0,0,0.1,LD,no
15075,1973-09-12,1.0,LA,4.0,4,0,4.9,LD,no
15076,1973-09-12,2.0,LA,5.0,3,0,6.2,LD,no
15077,1973-09-13,1.0,MS,4.0,0,0,0.1,LD,no
15078,1973-09-13,1.0,TX,0.0,0,0,3.3,LD,no
15079,1973-09-14,2.0,NC,4.0,0,0,11.2,LD,no
15080,1973-09-14,1.0,NC,4.0,0,0,5.2,LD,no
15081,1973-09-18,1.0,NY,0.0,0,0,0.1,LD,no
15082,1973-09-18,2.0,NY,0.0,0,0,1.9,LD,no
15083,1973-09-18,2.0,CT,0.0,0,0,0.1,LD,no
15084,1973-09-18,1.0,CT,0.0,0,0,0.1,LD,no
15085,1973-09-18,1.0,CT,0.0,0,0,0.1,LD,no
15086,1973-09-21,3.0,IA,4.0,0,0,2.3,LD,no
15088,1973-09-21,1.0,IA,3.0,0,0,0.1,LD,no
15089,1973-09-21,1.0,IA,4.0,0,0,2.0,LD,no
15091,1973-09-24,1.0,KS,4.0,0,0,5.0,LD,no
15092,1973-09-24,1.0,KS,5.0,0,0,20.9,LD,no
15093,1973-09-24,3.0,OK,5.0,14,0,20.8,LD,no
15094,1973-09-24,2.0,KS,5.0,0,0,7.2,LD,no
15095,1973-09-24,1.0,KS,4.0,0,0,2.0,LD,no
15096,1973-09-24,1.0,MO,5.0,0,0,2.0,LD,no
15097,1973-09-25,2.0,KS,5.0,0,0,0.1,LD,no
15098,1973-09-25,3.0,KS,0.0,0,0,0.0,LD,no
15099,1973-09-25,3.0,KS,7.0,42,3,169.7,LD,no
15100,1973-09-25,3.0,KS,7.0,34,3,131.5,LD,no
15101,1973-09-25,3.0,KS,7.0,2,0,69.9,LD,no
15102,1973-09-25,2.0,KS,5.0,0,0,4.3,LD,no
15103,1973-09-25,3.0,KS,4.0,0,0,5.7,LD,no
15104,1973-09-25,3.0,KS,4.0,0,0,8.8,LD,no
15105,1973-09-25,3.0,KS,5.0,0,0,18.5,LD,no
15106,1973-09-25,3.0,KS,5.0,0,0,58.0,LD,no
15108,1973-09-25,3.0,NE,6.0,8,0,38.2,LD,no
15109,1973-09-25,2.0,KS,4.0,0,0,27.9,LD,no
15111,1973-09-25,2.0,KS,5.0,0,0,5.9,LD,no
15112,1973-09-25,2.0,IA,4.0,0,0,0.1,LD,no
15113,1973-09-26,2.0,KS,5.0,0,0,2.5,LD,no
15114,1973-09-26,2.0,IA,4.0,0,0,1.0,LD,no
15115,1973-09-26,2.0,IA,4.0,0,0,1.0,LD,no
15116,1973-09-26,1.0,IA,4.0,0,0,1.0,LD,no
15117,1973-09-26,2.0,IA,4.0,0,0,2.0,LD,no
15118,1973-09-26,1.0,MN,4.0,1,0,2.0,LD,no
15119,1973-09-27,1.0,MO,0.0,0,0,0.1,LD,no
15120,1973-09-27,1.0,KS,4.0,0,0,0.5,LD,no
15121,1973-09-27,2.0,KS,5.0,0,0,0.1,LD,no
15123,1973-09-29,2.0,KY,5.0,0,0,0.5,LD,no
15124,1973-09-30,3.0,IL,0.0,0,0,0.1,LD,no
15125,1973-10-01,1.0,IL,0.0,0,0,0.1,LD,no
15126,1973-10-02,2.0,VA,0.0,0,0,0.1,LD,no
15127,1973-10-04,1.0,PA,5.0,1,0,1.0,LD,no
15128,1973-10-07,1.0,FL,5.0,0,0,2.3,LD,no
15129,1973-10-09,1.0,WI,4.0,0,0,1.0,LD,no
15130,1973-10-09,2.0,NE,5.0,5,0,1.0,LD,no
15131,1973-10-09,1.0,MN,4.0,0,0,19.5,LD,no
15133,1973-10-09,1.0,IA,4.0,0,0,4.7,LD,no
15134,1973-10-09,1.0,IA,4.0,0,0,1.0,LD,no
15135,1973-10-10,1.0,OK,5.0,0,0,35.8,LD,no
15136,1973-10-10,1.0,TX,3.0,0,0,1.0,LD,no
15137,1973-10-10,1.0,OK,3.0,0,0,0.1,LD,no
15138,1973-10-11,1.0,KS,4.0,0,0,0.5,LD,no
15139,1973-10-11,1.0,OK,5.0,0,0,5.2,LD,no
15140,1973-10-11,2.0,TX,4.0,1,0,8.2,LD,no
15141,1973-10-11,2.0,KS,5.0,15,0,0.7,LD,no
15144,1973-10-12,1.0,AR,3.0,0,0,0.3,LD,no
15145,1973-10-18,1.0,KS,5.0,0,0,0.4,LD,no
15146,1973-10-25,1.0,KS,4.0,0,0,0.1,LD,no
15147,1973-10-31,1.0,LA,4.0,0,0,2.0,LD,no
15149,1973-10-31,2.0,FL,6.0,17,0,27.9,LD,no
15150,1973-11-03,1.0,NV,0.0,0,0,25.9,LD,no
15151,1973-11-09,2.0,GA,5.0,0,0,1.0,LD,no
15152,1973-11-19,1.0,KS,3.0,0,0,0.5,LD,no
15153,1973-11-19,1.0,OK,4.0,0,0,4.3,LD,no
15154,1973-11-19,1.0,KS,5.0,0,0,17.6,LD,no
15155,1973-11-19,1.0,KS,5.0,0,0,12.3,LD,no
15156,1973-11-19,1.0,KS,4.0,0,0,0.5,LD,no
15157,1973-11-19,3.0,OK,6.0,36,5,24.2,LD,no
15158,1973-11-19,1.0,OK,5.0,2,0,5.9,LD,no
15159,1973-11-19,2.0,OK,6.0,6,0,13.7,LD,no
15161,1973-11-19,1.0,OK,6.0,0,0,2.7,LD,no
15163,1973-11-20,1.0,OK,5.0,7,0,0.5,LD,no
15164,1973-11-20,2.0,KS,5.0,0,0,1.0,LD,no
15165,1973-11-20,1.0,TX,4.0,3,0,0.1,LD,no
15166,1973-11-20,2.0,AR,5.0,6,0,5.7,LD,no
15167,1973-11-20,1.0,LA,4.0,1,0,51.0,LD,no
15168,1973-11-20,1.0,LA,6.0,0,0,1.0,LD,no
15170,1973-11-20,2.0,AL,4.0,0,0,0.1,LD,no
15171,1973-11-20,2.0,MS,5.0,0,0,0.1,LD,no
15172,1973-11-20,3.0,MS,4.0,0,0,11.9,LD,no
15173,1973-11-20,1.0,KS,4.0,0,0,0.3,LD,no
15174,1973-11-21,1.0,AL,4.0,0,0,0.1,LD,no
15175,1973-11-21,2.0,GA,4.0,0,0,0.1,LD,no
15176,1973-11-21,2.0,SC,4.0,0,0,0.3,LD,no
15177,1973-11-21,1.0,AR,4.0,6,0,0.5,LD,no
15178,1973-11-23,1.0,AR,3.0,0,0,0.1,LD,no
15179,1973-11-23,1.0,TX,4.0,0,0,4.3,LD,no
15180,1973-11-23,1.0,AR,4.0,4,0,0.1,LD,no
15181,1973-11-23,2.0,AR,5.0,1,0,22.0,LD,no
15182,1973-11-23,1.0,OK,4.0,0,0,1.0,LD,no
15183,1973-11-24,2.0,MO,5.0,1,3,1.0,LD,no
15184,1973-11-24,3.0,TX,0.0,0,0,0.1,LD,no
15185,1973-11-24,2.0,TX,4.0,0,0,0.1,LD,no
15186,1973-11-24,1.0,OK,4.0,0,0,11.8,LD,no
15187,1973-11-24,2.0,TX,3.0,0,0,1.0,LD,no
15188,1973-11-24,1.0,TX,3.0,0,0,0.1,LD,no
15189,1973-11-24,2.0,TX,3.0,0,0,0.1,LD,no
15190,1973-11-24,2.0,AR,3.0,0,0,0.1,LD,no
15191,1973-11-24,2.0,TX,0.0,1,0,0.1,LD,no
15192,1973-11-24,2.0,AR,4.0,0,0,5.4,LD,no
15193,1973-11-24,1.0,AR,3.0,0,0,0.3,LD,no
15194,1973-11-24,1.0,AR,3.0,0,0,1.0,LD,no
15195,1973-11-24,2.0,AR,4.0,0,0,0.1,LD,no
15196,1973-11-24,2.0,AR,5.0,8,1,1.3,LD,no
15197,1973-11-24,1.0,AR,5.0,4,0,0.1,LD,no
15199,1973-11-24,2.0,AR,5.0,1,0,1.0,LD,no
15200,1973-11-24,2.0,AR,5.0,0,0,1.8,LD,no
15201,1973-11-24,2.0,MO,5.0,6,2,57.3,LD,no
15203,1973-11-24,3.0,MS,3.0,0,0,0.1,LD,no
15204,1973-11-25,1.0,KY,4.0,0,0,0.5,LD,no
15205,1973-11-25,1.0,KY,4.0,2,0,4.0,LD,no
15206,1973-11-26,1.0,KY,5.0,2,0,0.6,LD,no
15207,1973-11-26,2.0,TN,4.0,0,0,0.5,LD,no
15208,1973-11-26,3.0,MS,6.0,5,0,54.4,LD,no
15209,1973-11-26,2.0,AL,4.0,0,0,0.1,LD,no
15210,1973-11-26,1.0,AL,0.0,0,0,0.1,LD,no
15211,1973-11-26,1.0,TN,4.0,0,0,2.0,LD,no
15212,1973-11-26,3.0,MS,0.0,0,0,0.1,LD,no
15213,1973-11-26,2.0,AL,5.0,5,0,5.4,LD,no
15214,1973-11-26,2.0,MS,3.0,0,0,0.1,LD,no
15215,1973-11-27,2.0,MS,5.0,0,0,10.2,LD,no
15217,1973-11-27,1.0,MS,5.0,10,0,4.5,LD,no
15218,1973-11-27,1.0,MS,5.0,15,0,8.4,LD,no
15219,1973-11-27,2.0,MS,5.0,50,1,4.1,LD,no
15221,1973-11-27,1.0,MS,0.0,0,0,0.1,LD,no
15222,1973-11-27,1.0,TX,4.0,0,0,0.3,LD,no
15223,1973-11-27,2.0,TN,5.0,1,0,15.4,LD,no
15224,1973-11-27,2.0,MS,0.0,0,0,0.1,LD,no
15225,1973-11-27,2.0,AL,5.0,0,0,0.1,LD,no
15226,1973-11-27,3.0,AL,6.0,42,0,14.1,LD,no
15227,1973-11-27,2.0,AL,5.0,3,0,5.1,LD,no
15228,1973-11-27,1.0,MS,4.0,0,0,0.1,LD,no
15231,1973-12-03,2.0,TX,3.0,0,0,0.1,LD,no
15232,1973-12-03,3.0,TX,0.0,0,0,3.0,LD,no
15233,1973-12-03,1.0,AR,5.0,1,0,0.2,LD,no
15234,1973-12-03,2.0,LA,6.0,5,0,1.5,LD,no
15235,1973-12-03,2.0,LA,6.0,23,0,36.1,LD,no
15236,1973-12-04,2.0,MS,3.0,0,0,0.1,LD,no
15237,1973-12-04,2.0,MS,4.0,6,0,12.5,LD,no
15238,1973-12-04,2.0,LA,6.0,3,0,42.7,LD,no
15239,1973-12-04,2.0,MS,5.0,0,0,2.0,LD,no
15242,1973-12-04,2.0,IL,0.0,1,0,0.1,LD,no
15243,1973-12-04,1.0,IL,0.0,0,0,0.1,LD,no
15246,1973-12-04,1.0,IL,0.0,0,0,0.1,LD,no
15247,1973-12-04,1.0,IN,4.0,1,0,0.5,LD,no
15248,1973-12-13,2.0,TN,5.0,3,0,0.8,LD,no
15249,1973-12-13,1.0,TN,4.0,1,0,0.5,LD,no
15250,1973-12-13,3.0,GA,6.0,21,0,9.5,LD,no
15251,1973-12-13,3.0,SC,6.0,3,0,10.7,LD,no
15252,1973-12-13,3.0,SC,6.0,26,0,17.7,LD,no
15253,1973-12-13,4.0,SC,6.0,0,2,1.0,LD,no
15254,1973-12-13,3.0,SC,6.0,5,1,17.3,LD,no
15255,1973-12-13,2.0,SC,6.0,0,0,30.5,LD,no
15256,1973-12-13,2.0,SC,3.0,0,0,3.8,LD,no
15257,1973-12-19,1.0,TX,4.0,0,0,0.2,LD,no
15258,1973-12-20,2.0,FL,6.0,9,0,7.6,LD,no
15259,1973-12-20,1.0,FL,5.0,0,0,8.7,LD,no
15260,1973-12-23,1.0,TX,4.0,0,0,5.2,LD,no
15262,1973-12-25,1.0,FL,4.0,0,0,1.0,LD,no
15263,1973-12-26,2.0,AL,4.0,1,0,3.8,LD,no
15264,1973-12-26,2.0,AL,4.0,1,0,0.1,LD,no
15265,1973-12-26,1.0,GA,3.0,0,0,0.1,LD,no
15266,1973-12-26,1.0,OH,4.0,0,0,0.5,LD,no
15267,1973-12-26,1.0,OH,5.0,4,0,35.7,LD,no
15268,1973-12-29,1.0,AL,2.0,0,0,0.1,LD,no
15269,1973-12-29,3.0,AL,6.0,11,0,11.6,LD,no
15270,1973-12-29,1.0,AL,0.0,0,0,0.5,LD,no
15271,1973-12-29,2.0,AL,5.0,1,0,0.3,LD,no
15272,1973-12-29,3.0,AL,6.0,2,0,15.0,LD,no
15273,1973-12-29,1.0,GA,5.0,0,0,5.7,LD,no
15274,1973-12-29,1.0,GA,3.0,0,0,0.1,LD,no
15276,1973-12-30,1.0,GA,3.0,0,0,0.1,LD,no
15277,1973-12-30,3.0,AL,3.0,14,0,1.5,LD,no
15278,1973-12-31,1.0,AL,3.0,0,0,1.0,LD,no
15279,1973-12-31,1.0,GA,5.0,0,0,0.1,LD,no
15280,1974-01-11,1.0,GA,4.0,0,0,0.1,LD,no
15281,1974-01-11,1.0,GA,4.0,0,0,0.5,LD,no
15282,1974-01-19,3.0,TX,0.0,2,0,0.8,LD,no
15283,1974-01-19,1.0,LA,4.0,0,0,2.0,LD,no
15284,1974-01-19,2.0,LA,3.0,0,0,0.3,LD,no
15285,1974-01-20,2.0,AL,4.0,0,0,0.1,LD,no
15286,1974-01-20,1.0,GA,4.0,0,0,0.1,LD,no
15287,1974-01-20,1.0,GA,4.0,1,0,0.1,LD,no
15288,1974-01-26,3.0,AL,5.0,7,1,21.3,LD,no
15289,1974-01-26,1.0,OH,5.0,2,0,2.0,LD,no
15290,1974-01-27,1.0,TX,5.0,1,0,0.1,LD,no
15291,1974-01-28,1.0,AR,4.0,2,0,13.3,LD,no
15292,1974-01-28,2.0,MS,4.0,0,0,0.1,LD,no
15293,1974-01-28,1.0,MS,0.0,0,0,1.0,LD,no
15294,1974-01-28,3.0,MS,5.0,5,0,31.4,LD,no
15295,1974-01-28,2.0,MS,4.0,3,0,3.0,LD,no
15296,1974-01-28,2.0,MS,4.0,1,0,0.1,LD,no
15297,1974-01-28,2.0,AL,4.0,0,0,0.3,LD,no
15298,1974-01-28,3.0,AL,5.0,0,0,0.8,LD,no
15299,1974-01-28,2.0,AL,2.0,0,0,0.3,LD,no
15300,1974-01-28,1.0,MD,3.0,0,0,0.1,LD,no
15302,1974-01-30,2.0,FL,5.0,4,1,3.3,LD,no
15303,1974-01-30,1.0,GA,4.0,0,0,0.5,LD,no
15306,1974-02-06,1.0,AL,4.0,0,0,1.0,LD,no
15307,1974-02-06,1.0,MS,3.0,0,0,0.1,LD,no
15309,1974-02-14,1.0,LA,5.0,0,0,1.0,LD,no
15310,1974-02-14,2.0,MS,2.0,0,0,0.1,LD,no
15311,1974-02-15,1.0,FL,4.0,1,0,1.0,LD,no
15313,1974-02-18,1.0,LA,3.0,0,0,3.6,LD,no
15314,1974-02-18,2.0,LA,4.0,0,0,0.5,LD,no
15315,1974-02-19,1.0,GA,6.0,1,0,1.0,LD,no
15316,1974-02-19,1.0,FL,4.0,0,0,0.5,LD,no
15318,1974-02-19,1.0,FL,6.0,55,0,45.9,LD,no
15319,1974-02-21,1.0,TX,4.0,0,0,0.1,LD,no
15320,1974-02-21,1.0,LA,3.0,0,0,0.2,LD,no
15321,1974-02-21,3.0,MS,5.0,13,0,9.8,LD,no
15322,1974-02-21,3.0,MS,4.0,0,0,14.2,LD,no
15323,1974-02-21,1.0,LA,4.0,0,0,5.7,LD,no
15324,1974-02-21,1.0,LA,4.0,0,0,1.0,LD,no
15325,1974-02-22,1.0,SC,5.0,0,0,1.0,LD,no
15326,1974-02-28,2.0,MI,2.0,0,0,0.1,LD,no
15327,1974-03-07,2.0,KS,0.0,0,0,0.0,LD,no
15328,1974-03-07,2.0,KS,5.0,0,0,108.4,LD,no
15329,1974-03-08,1.0,MO,4.0,0,0,27.4,LD,no
15330,1974-03-08,1.0,OK,4.0,1,0,9.0,LD,no
15331,1974-03-09,1.0,TX,3.0,0,0,9.3,LD,no
15332,1974-03-09,1.0,TX,0.0,0,0,3.0,LD,no
15333,1974-03-09,1.0,TX,0.0,0,0,18.5,LD,no
15335,1974-03-10,1.0,OK,3.0,0,0,3.3,LD,no
15336,1974-03-12,1.0,SC,4.0,0,0,0.3,LD,no
15338,1974-03-20,1.0,TX,3.0,0,0,1.1,LD,no
15339,1974-03-20,3.0,TX,0.0,0,0,0.1,LD,no
15340,1974-03-20,2.0,TX,5.0,0,0,0.5,LD,no
15341,1974-03-20,3.0,TX,6.0,9,1,85.2,LD,no
15342,1974-03-20,3.0,TX,0.0,4,0,9.2,LD,no
15343,1974-03-20,3.0,TX,5.0,18,0,44.7,LD,no
15344,1974-03-20,3.0,TX,5.0,0,0,18.9,LD,no
15345,1974-03-20,3.0,LA,6.0,5,1,76.0,LD,no
15346,1974-03-20,3.0,LA,5.0,18,0,25.8,LD,no
15347,1974-03-20,1.0,LA,4.0,0,0,0.8,LD,no
15349,1974-03-21,2.0,TN,5.0,7,0,0.8,LD,no
15350,1974-03-21,1.0,SC,5.0,1,0,4.7,LD,no
15351,1974-03-21,1.0,SC,4.0,1,0,1.0,LD,no
15352,1974-03-21,1.0,SC,5.0,1,0,0.5,LD,no
15353,1974-03-21,1.0,FL,5.0,0,0,4.3,LD,no
15354,1974-03-21,2.0,FL,4.0,1,0,3.6,LD,no
15356,1974-03-26,1.0,LA,3.0,2,0,1.0,LD,no
15357,1974-03-28,1.0,LA,4.0,4,0,39.0,LD,no
15358,1974-03-28,1.0,LA,4.0,3,0,37.8,LD,no
15360,1974-03-29,1.0,GA,3.0,0,0,0.5,LD,no
15361,1974-03-29,1.0,GA,3.0,0,0,0.1,LD,no
15362,1974-03-29,1.0,GA,4.0,2,0,0.1,LD,no
15363,1974-03-29,2.0,IL,5.0,1,0,0.1,LD,no
15364,1974-03-29,1.0,IL,1.0,0,0,0.1,LD,no
15365,1974-03-29,2.0,KY,5.0,8,0,1.0,LD,no
15366,1974-03-29,2.0,KY,5.0,2,0,1.0,LD,no
15367,1974-03-29,2.0,KY,4.0,1,0,1.0,LD,no
15368,1974-04-01,2.0,MS,5.0,0,0,0.1,LD,no
15369,1974-04-01,1.0,AR,4.0,0,0,0.3,LD,no
15370,1974-04-01,3.0,IL,4.0,0,0,3.3,LD,no
15371,1974-04-01,2.0,IN,4.0,0,0,1.5,LD,no
15372,1974-04-01,2.0,AL,5.0,6,0,16.3,LD,no
15373,1974-04-01,1.0,MI,4.0,0,0,10.6,LD,no
15374,1974-04-01,2.0,IN,4.0,0,0,1.0,LD,no
15375,1974-04-01,2.0,MS,4.0,0,0,0.1,LD,no
15376,1974-04-01,3.0,KY,6.0,20,1,3.3,LD,no
15378,1974-04-01,1.0,KY,5.0,3,0,2.0,LD,no
15379,1974-04-01,1.0,TN,5.0,0,0,2.0,LD,no
15381,1974-04-01,2.0,TN,3.0,12,1,10.9,LD,no
15382,1974-04-01,2.0,MS,4.0,0,0,0.1,LD,no
15383,1974-04-01,1.0,TN,6.0,4,0,13.1,LD,no
15384,1974-04-01,2.0,MS,4.0,0,0,5.1,LD,no
15385,1974-04-01,2.0,AL,5.0,11,0,16.9,LD,no
15386,1974-04-01,3.0,AL,6.0,6,1,8.4,LD,no
15387,1974-04-02,1.0,NC,4.0,0,0,16.8,LD,no
15388,1974-04-02,2.0,AL,4.0,0,0,0.1,LD,no
